Time,var1,var2
9.99,0.503893,6.577765
10.0,0.505984,6.580464
10.01,0.50852,6.583205
10.02,0.511498,6.585988
10.03,0.514916,6.588812
10.04,0.51877,6.591677
10.05,0.523057,6.594583
10.06,0.527773,6.59753
10.07,0.532915,6.600517
10.08,0.538477,6.603544
10.09,0.544454,6.60661
10.1,0.550841,6.609716
10.11,0.557632,6.612861
10.12,0.564822,6.616044
10.13,0.572403,6.619266
10.14,0.580368,6.622526
10.15,0.588712,6.625824
10.16,0.597426,6.629159
10.17,0.606501,6.632531
10.18,0.615931,6.63594
10.19,0.625707,6.639386
10.2,0.63582,6.642867
10.21,0.64626,6.646384
10.22,0.657018,6.649937
10.23,0.668086,6.653524
10.24,0.679452,6.657147
10.25,0.691106,6.660803
10.26,0.703038,6.664493
10.27,0.715238,6.668217
10.28,0.727694,6.671975
10.29,0.740395,6.675764
10.3,0.75333,6.679587
10.31,0.766486,6.683441
10.32,0.779853,6.687327
10.33,0.793418,6.691245
10.34,0.807168,6.695193
10.35,0.821093,6.699171
10.36,0.835178,6.70318
10.37,0.849412,6.707219
10.38,0.863781,6.711286
10.39,0.878272,6.715383
10.4,0.892874,6.719508
10.41,0.907571,6.723661
10.42,0.922352,6.727842
10.43,0.937203,6.73205
10.44,0.95211,6.736284
10.45,0.967061,6.740545
10.46,0.982041,6.744833
10.47,0.997037,6.749145
10.48,1.012036,6.753483
10.49,1.027024,6.757845
10.5,1.041987,6.762232
10.51,1.056913,6.766642
10.52,1.071788,6.771075
10.53,1.086598,6.775532
10.54,1.10133,6.780011
10.55,1.115971,6.784512
10.56,1.130507,6.789034
10.57,1.144927,6.793578
10.58,1.159215,6.798142
10.59,1.173361,6.802727
10.6,1.18735,6.807331
10.61,1.201171,6.811954
10.62,1.214811,6.816597
10.63,1.228257,6.821257
10.64,1.241498,6.825936
10.65,1.254522,6.830631
10.66,1.267317,6.835344
10.67,1.279871,6.840074
10.68,1.292173,6.844819
10.69,1.304212,6.84958
10.7,1.315978,6.854355
10.71,1.327459,6.859146
10.72,1.338645,6.86395
10.73,1.349527,6.868768
10.74,1.360094,6.873599
10.75,1.370337,6.878443
10.76,1.380247,6.883299
10.77,1.389815,6.888167
10.78,1.399031,6.893046
10.79,1.407889,6.897935
10.8,1.41638,6.902835
10.81,1.424496,6.907745
10.82,1.43223,6.912663
10.83,1.439574,6.917591
10.84,1.446524,6.922526
10.85,1.453071,6.92747
10.86,1.459211,6.93242
10.87,1.464938,6.937378
10.88,1.470246,6.942341
10.89,1.475131,6.947311
10.9,1.479588,6.952286
10.91,1.483614,6.957265
10.92,1.487204,6.962249
10.93,1.490356,6.967236
10.94,1.493067,6.972227
10.95,1.495334,6.977221
10.96,1.497155,6.982217
10.97,1.498529,6.987214
10.98,1.499454,6.992213
10.99,1.49993,6.997213
11.0,1.499956,7.002213
11.01,1.499532,7.007213
11.02,1.498658,7.012212
11.03,1.497336,7.017209
11.04,1.495566,7.022206
11.05,1.49335,7.027199
11.06,1.49069,7.032191
11.07,1.487589,7.037179
11.08,1.484048,7.042163
11.09,1.480072,7.047143
11.1,1.475664,7.052118
11.11,1.470828,7.057088
11.12,1.465569,7.062052
11.13,1.45989,7.067011
11.14,1.453797,7.071962
11.15,1.447296,7.076906
11.16,1.440393,7.081843
11.17,1.433093,7.086771
11.18,1.425404,7.091691
11.19,1.417331,7.096602
11.2,1.408883,7.101502
11.21,1.400067,7.106393
11.22,1.390891,7.111273
11.23,1.381363,7.116142
11.24,1.371492,7.121
11.25,1.361287,7.125845
11.26,1.350757,7.130677
11.27,1.339911,7.135497
11.28,1.328759,7.140303
11.29,1.317311,7.145095
11.3,1.305578,7.149873
11.31,1.293569,7.154635
11.32,1.281297,7.159382
11.33,1.268771,7.164113
11.34,1.256003,7.168828
11.35,1.243005,7.173526
11.36,1.229789,7.178206
11.37,1.216365,7.182869
11.38,1.202747,7.187513
11.39,1.188946,7.192139
11.4,1.174976,7.196745
11.41,1.160848,7.201332
11.42,1.146575,7.205899
11.43,1.13217,7.210445
11.44,1.117646,7.21497
11.45,1.103016,7.219473
11.46,1.088294,7.223955
11.47,1.073492,7.228414
11.48,1.058624,7.23285
11.49,1.043704,7.237263
11.5,1.028744,7.241652
11.51,1.013758,7.246017
11.52,0.99876,7.250358
11.53,0.983762,7.254673
11.54,0.96878,7.258963
11.55,0.953825,7.263228
11.56,0.938913,7.267465
11.57,0.924055,7.271676
11.58,0.909265,7.27586
11.59,0.894557,7.280017
11.6,0.879944,7.284145
11.61,0.865439,7.288245
11.62,0.851055,7.292316
11.63,0.836806,7.296358
11.64,0.822703,7.30037
11.65,0.808759,7.304352
11.66,0.794988,7.308304
11.67,0.781401,7.312224
11.68,0.768011,7.316114
11.69,0.75483,7.319972
11.7,0.741869,7.323798
11.71,0.729141,7.327592
11.72,0.716656,7.331353
11.73,0.704426,7.335081
11.74,0.692463,7.338775
11.75,0.680776,7.342435
11.76,0.669376,7.346061
11.77,0.658274,7.349653
11.78,0.64748,7.353209
11.79,0.637002,7.356731
11.8,0.626852,7.360216
11.81,0.617037,7.363666
11.82,0.607567,7.367079
11.83,0.59845,7.370455
11.84,0.589694,7.373795
11.85,0.581308,7.377097
11.86,0.573298,7.380361
11.87,0.565673,7.383588
11.88,0.558438,7.386776
11.89,0.5516,7.389925
11.9,0.545167,7.393035
11.91,0.539142,7.396106
11.92,0.533532,7.399138
11.93,0.528342,7.402129
11.94,0.523577,7.40508
11.95,0.51924,7.407991
11.96,0.515336,7.410861
11.97,0.511868,7.41369
11.98,0.50884,7.416477
11.99,0.506253,7.419223
12.0,0.504111,7.421927
12.01,0.502415,7.424589
12.02,0.501166,7.427208
12.03,0.500367,7.429785
12.04,0.500017,7.432318
12.05,0.500118,7.434808
12.06,0.500668,7.437255
12.07,0.501667,7.439658
12.08,0.503115,7.442018
12.09,0.50501,7.444333
12.1,0.507351,7.446603
12.11,0.510135,7.448829
12.12,0.51336,7.45101
12.13,0.517022,7.453146
12.14,0.52112,7.455236
12.15,0.525648,7.457281
12.16,0.530603,7.459281
12.17,0.535981,7.461234
12.18,0.541776,7.463141
12.19,0.547984,7.465002
12.2,0.554598,7.466817
12.21,0.561613,7.468585
12.22,0.569023,7.470306
12.23,0.57682,7.471979
12.24,0.584999,7.473606
12.25,0.593551,7.475185
12.26,0.602468,7.476717
12.27,0.611744,7.478201
12.28,0.621369,7.479638
12.29,0.631334,7.481026
12.3,0.641631,7.482366
12.31,0.652251,7.483658
12.32,0.663184,7.484902
12.33,0.67442,7.486097
12.34,0.685949,7.487244
12.35,0.69776,7.488342
12.36,0.709844,7.489391
12.37,0.722189,7.490391
12.38,0.734783,7.491342
12.39,0.747617,7.492243
12.4,0.760677,7.493096
12.41,0.773953,7.4939
12.42,0.787432,7.494653
12.43,0.801103,7.495358
12.44,0.814952,7.496013
12.45,0.828968,7.496618
12.46,0.843138,7.497174
12.47,0.857449,7.49768
12.48,0.871889,7.498136
12.49,0.886444,7.498543
12.5,0.901101,7.498899
12.51,0.915847,7.499206
12.52,0.930668,7.499463
12.53,0.945552,7.499669
12.54,0.960485,7.499826
12.55,0.975454,7.499933
12.56,0.990445,7.49999
12.57,1.005444,7.499997
12.58,1.020438,7.499954
12.59,1.035414,7.49986
12.6,1.050359,7.499717
12.61,1.065257,7.499524
12.62,1.080097,7.499281
12.63,1.094865,7.498988
12.64,1.109548,7.498645
12.65,1.124132,7.498253
12.66,1.138605,7.49781
12.67,1.152952,7.497318
12.68,1.167162,7.496776
12.69,1.181222,7.496184
12.7,1.195118,7.495542
12.71,1.208839,7.494852
12.72,1.222372,7.494111
12.73,1.235705,7.493321
12.74,1.248825,7.492482
12.75,1.261722,7.491594
12.76,1.274383,7.490656
12.77,1.286798,7.48967
12.78,1.298954,7.488634
12.79,1.310841,7.487549
12.8,1.322448,7.486416
12.81,1.333766,7.485234
12.82,1.344782,7.484004
12.83,1.355489,7.482725
12.84,1.365876,7.481398
12.85,1.375933,7.480023
12.86,1.385652,7.4786
12.87,1.395024,7.477129
12.88,1.404041,7.47561
12.89,1.412694,7.474044
12.9,1.420975,7.47243
12.91,1.428878,7.470769
12.92,1.436395,7.469061
12.93,1.443519,7.467306
12.94,1.450244,7.465504
12.95,1.456563,7.463656
12.96,1.462472,7.461762
12.97,1.467965,7.459821
12.98,1.473036,7.457834
12.99,1.477682,7.455802
13.0,1.481898,7.453723
13.01,1.48568,7.4516
13.02,1.489025,7.449431
13.03,1.49193,7.447218
13.04,1.494392,7.444959
13.05,1.49641,7.442657
13.06,1.49798,7.440309
13.07,1.499103,7.437918
13.08,1.499776,7.435483
13.09,1.5,7.433005
13.1,1.499774,7.430483
13.11,1.499098,7.427919
13.12,1.497972,7.425311
13.13,1.496399,7.422661
13.14,1.494379,7.419968
13.15,1.491914,7.417234
13.16,1.489006,7.414458
13.17,1.485658,7.41164
13.18,1.481873,7.408782
13.19,1.477655,7.405882
13.2,1.473006,7.402942
13.21,1.467932,7.399962
13.22,1.462437,7.396941
13.23,1.456526,7.393881
13.24,1.450204,7.390781
13.25,1.443476,7.387643
13.26,1.43635,7.384465
13.27,1.428831,7.38125
13.28,1.420926,7.377996
13.29,1.412642,7.374704
13.3,1.403987,7.371375
13.31,1.394968,7.368008
13.32,1.385594,7.364605
13.33,1.375873,7.361165
13.34,1.365813,7.35769
13.35,1.355424,7.354178
13.36,1.344716,7.350631
13.37,1.333697,7.347049
13.38,1.322378,7.343433
13.39,1.310769,7.339782
13.4,1.29888,7.336097
13.41,1.286722,7.332378
13.42,1.274307,7.328626
13.43,1.261644,7.324841
13.44,1.248746,7.321024
13.45,1.235624,7.317175
13.46,1.22229,7.313294
13.47,1.208756,7.309381
13.48,1.195034,7.305438
13.49,1.181136,7.301464
13.5,1.167076,7.29746
13.51,1.152865,7.293427
13.52,1.138516,7.289364
13.53,1.124043,7.285272
13.54,1.109459,7.281151
13.55,1.094775,7.277002
13.56,1.080007,7.272826
13.57,1.065166,7.268622
13.58,1.050267,7.264392
13.59,1.035323,7.260135
13.6,1.020347,7.255852
13.61,1.005352,7.251543
13.62,0.990353,7.24721
13.63,0.975362,7.242851
13.64,0.960394,7.238469
13.65,0.945461,7.234062
13.66,0.930577,7.229632
13.67,0.915756,7.225179
13.68,0.901011,7.220704
13.69,0.886354,7.216206
13.7,0.8718,7.211687
13.71,0.857361,7.207147
13.72,0.843051,7.202586
13.73,0.828882,7.198005
13.74,0.814867,7.193404
13.75,0.801018,7.188783
13.76,0.787349,7.184144
13.77,0.773871,7.179486
13.78,0.760596,7.174811
13.79,0.747537,7.170118
13.8,0.734705,7.165407
13.81,0.722112,7.160681
13.82,0.709769,7.155938
13.83,0.697687,7.15118
13.84,0.685877,7.146406
13.85,0.67435,7.141618
13.86,0.663116,7.136816
13.87,0.652185,7.132
13.88,0.641567,7.127171
13.89,0.631272,7.122329
13.9,0.621309,7.117475
13.91,0.611686,7.112609
13.92,0.602413,7.107732
13.93,0.593497,7.102844
13.94,0.584948,7.097946
13.95,0.576772,7.093038
13.96,0.568976,7.088121
13.97,0.561569,7.083195
13.98,0.554556,7.07826
13.99,0.547944,7.073318
14.0,0.541739,7.068369
14.01,0.535947,7.063412
14.02,0.530571,7.05845
14.03,0.525619,7.053481
14.04,0.521093,7.048507
14.05,0.516998,7.043528
14.06,0.513338,7.038545
14.07,0.510116,7.033558
14.08,0.507335,7.028568
14.09,0.504997,7.023575
14.1,0.503105,7.018579
14.11,0.50166,7.013582
14.12,0.500663,7.008583
14.13,0.500116,7.003583
14.14,0.500018,6.998583
14.15,0.500371,6.993584
14.16,0.501173,6.988584
14.17,0.502424,6.983586
14.18,0.504122,6.97859
14.19,0.506267,6.973596
14.2,0.508857,6.968604
14.21,0.511888,6.963616
14.22,0.515359,6.958631
14.23,0.519265,6.95365
14.24,0.523605,6.948674
14.25,0.528373,6.943703
14.26,0.533565,6.938738
14.27,0.539178,6.933779
14.28,0.545205,6.928826
14.29,0.551641,6.923881
14.3,0.558481,6.918943
14.31,0.565718,6.914013
14.32,0.573346,6.909092
14.33,0.581358,6.90418
14.34,0.589747,6.899277
14.35,0.598504,6.894385
14.36,0.607624,6.889503
14.37,0.617096,6.884632
14.38,0.626913,6.879773
14.39,0.637065,6.874926
14.4,0.647545,6.870091
14.41,0.658341,6.86527
14.42,0.669445,6.860461
14.43,0.680846,6.855667
14.44,0.692535,6.850887
14.45,0.7045,6.846122
14.46,0.716732,6.841373
14.47,0.729218,6.836639
14.48,0.741948,6.831922
14.49,0.75491,6.827221
14.5,0.768092,6.822538
14.51,0.781484,6.817872
14.52,0.795072,6.813225
14.53,0.808844,6.808596
14.54,0.822788,6.803987
14.55,0.836892,6.799397
14.56,0.851143,6.794827
14.57,0.865528,6.790278
14.58,0.880033,6.78575
14.59,0.894647,6.781243
14.6,0.909355,6.776758
14.61,0.924145,6.772295
14.62,0.939004,6.767855
14.63,0.953917,6.763438
14.64,0.968872,6.759045
14.65,0.983854,6.754676
14.66,0.998851,6.750332
14.67,1.01385,6.746012
14.68,1.028835,6.741718
14.69,1.043795,6.73745
14.7,1.058716,6.733208
14.71,1.073583,6.728992
14.72,1.088385,6.724804
14.73,1.103106,6.720644
14.74,1.117735,6.716511
14.75,1.132258,6.712406
14.76,1.146662,6.708331
14.77,1.160934,6.704284
14.78,1.175062,6.700267
14.79,1.189031,6.69628
14.8,1.202831,6.692324
14.81,1.216448,6.688398
14.82,1.22987,6.684503
14.83,1.243086,6.68064
14.84,1.256082,6.676809
14.85,1.268848,6.67301
14.86,1.281373,6.669244
14.87,1.293644,6.665511
14.88,1.30565,6.661811
14.89,1.317382,6.658146
14.9,1.328828,6.654514
14.91,1.339978,6.650917
14.92,1.350822,6.647355
14.93,1.361351,6.643828
14.94,1.371554,6.640336
14.95,1.381423,6.636881
14.96,1.390948,6.633462
14.97,1.400122,6.63008
14.98,1.408936,6.626734
14.99,1.417382,6.623426
15.0,1.425452,6.620156
15.01,1.433139,6.616924
15.02,1.440436,6.61373
15.03,1.447337,6.610574
15.04,1.453836,6.607458
15.05,1.459926,6.60438
15.06,1.465602,6.601343
15.07,1.470859,6.598345
15.08,1.475693,6.595387
15.09,1.480098,6.59247
15.1,1.484071,6.589593
15.11,1.487609,6.586758
15.12,1.490708,6.583964
15.13,1.493365,6.581211
15.14,1.495578,6.578501
15.15,1.497345,6.575832
15.16,1.498665,6.573206
15.17,1.499536,6.570623
15.18,1.499957,6.568083
15.19,1.499929,6.565585
15.2,1.49945,6.563132
15.21,1.498522,6.560721
15.22,1.497145,6.558355
15.23,1.495321,6.556033
15.24,1.493052,6.553756
15.25,1.490338,6.551523
15.26,1.487183,6.549334
15.27,1.48359,6.547191
15.28,1.479562,6.545094
15.29,1.475102,6.543041
15.3,1.470214,6.541035
15.31,1.464904,6.539074
15.32,1.459175,6.537159
15.33,1.453032,6.535291
15.34,1.446483,6.533469
15.35,1.439531,6.531694
15.36,1.432183,6.529965
15.37,1.424447,6.528284
15.38,1.416329,6.52665
15.39,1.407836,6.525063
15.4,1.398976,6.523524
15.41,1.389757,6.522032
15.42,1.380187,6.520588
15.43,1.370275,6.519192
15.44,1.36003,6.517844
15.45,1.349461,6.516544
15.46,1.338578,6.515293
15.47,1.327389,6.51409
15.48,1.315906,6.512936
15.49,1.304139,6.51183
15.5,1.292098,6.510773
15.51,1.279795,6.509765
15.52,1.267239,6.508807
15.53,1.254443,6.507897
15.54,1.241418,6.507036
15.55,1.228175,6.506225
15.56,1.214728,6.505463
15.57,1.201087,6.504751
15.58,1.187265,6.504088
15.59,1.173275,6.503475
15.6,1.159128,6.502911
15.61,1.144839,6.502397
15.62,1.130419,6.501933
15.63,1.115882,6.501519
15.64,1.10124,6.501154
15.65,1.086507,6.50084
15.66,1.071697,6.500575
15.67,1.056822,6.50036
15.68,1.041896,6.500195
15.69,1.026932,6.500081
15.7,1.011944,6.500016
15.71,0.996945,6.500001
15.72,0.981949,6.500036
15.73,0.966969,6.500121
15.74,0.952019,6.500257
15.75,0.937112,6.500442
15.76,0.922262,6.500677
15.77,0.907481,6.500962
15.78,0.892784,6.501297
15.79,0.878183,6.501682
15.8,0.863692,6.502116
15.81,0.849324,6.502601
15.82,0.835091,6.503135
15.83,0.821007,6.503719
15.84,0.807084,6.504352
15.85,0.793334,6.505035
15.86,0.77977,6.505768
15.87,0.766405,6.50655
15.88,0.75325,6.507381
15.89,0.740316,6.508261
15.9,0.727617,6.509191
15.91,0.715163,6.51017
15.92,0.702965,6.511198
15.93,0.691034,6.512275
15.94,0.679381,6.5134
15.95,0.668017,6.514574
15.96,0.656952,6.515797
15.97,0.646195,6.517068
15.98,0.635757,6.518387
15.99,0.625646,6.519755
16.0,0.615873,6.52117
16.01,0.606445,6.522634
16.02,0.597371,6.524145
16.03,0.58866,6.525704
16.04,0.580319,6.52731
16.05,0.572355,6.528963
16.06,0.564776,6.530664
16.07,0.557589,6.532411
16.08,0.550801,6.534206
16.09,0.544416,6.536046
16.1,0.538441,6.537934
16.11,0.532882,6.539867
16.12,0.527743,6.541846
16.13,0.523029,6.543872
16.14,0.518745,6.545943
16.15,0.514893,6.548059
16.16,0.511478,6.55022
16.17,0.508503,6.552427
16.18,0.50597,6.554678
16.19,0.503882,6.556974
16.2,0.50224,6.559314
16.21,0.501046,6.561698
16.22,0.500301,6.564126
16.23,0.500005,6.566597
16.24,0.50016,6.569112
16.25,0.500765,6.57167
16.26,0.501819,6.574271
16.27,0.503321,6.576914
16.28,0.50527,6.5796
16.29,0.507664,6.582328
16.3,0.510501,6.585097
16.31,0.513779,6.587908
16.32,0.517495,6.59076
16.33,0.521645,6.593653
16.34,0.526225,6.596587
16.35,0.531231,6.599561
16.36,0.53666,6.602575
16.37,0.542505,6.605629
16.38,0.548762,6.608722
16.39,0.555425,6.611855
16.4,0.562489,6.615026
16.41,0.569946,6.618236
16.42,0.57779,6.621484
16.43,0.586014,6.624769
16.44,0.59461,6.628093
16.45,0.603572,6.631453
16.46,0.61289,6.63485
16.47,0.622556,6.638284
16.48,0.632562,6.641754
16.49,0.642899,6.64526
16.5,0.653558,6.648801
16.51,0.664528,6.652378
16.52,0.675799,6.655989
16.53,0.687363,6.659635
16.54,0.699208,6.663314
16.55,0.711324,6.667028
16.56,0.723699,6.670774
16.57,0.736323,6.674554
16.58,0.749185,6.678366
16.59,0.762272,6.68221
16.6,0.775573,6.686086
16.61,0.789076,6.689993
16.62,0.802769,6.693932
16.63,0.816639,6.697901
16.64,0.830675,6.7019
16.65,0.844862,6.705929
16.66,0.85919,6.709987
16.67,0.873644,6.714075
16.68,0.888212,6.718191
16.69,0.90288,6.722335
16.7,0.917636,6.726507
16.71,0.932466,6.730706
16.72,0.947357,6.734933
16.73,0.962295,6.739185
16.74,0.977267,6.743464
16.75,0.992259,6.747769
16.76,1.007259,6.752098
16.77,1.022251,6.756453
16.78,1.037224,6.760832
16.79,1.052164,6.765234
16.8,1.067056,6.769661
16.81,1.081888,6.77411
16.82,1.096647,6.778582
16.83,1.111318,6.783076
16.84,1.125889,6.787592
16.85,1.140347,6.792129
16.86,1.154679,6.796686
16.87,1.168871,6.801264
16.88,1.182912,6.805862
16.89,1.196788,6.81048
16.9,1.210486,6.815116
16.91,1.223996,6.819771
16.92,1.237304,6.824443
16.93,1.250398,6.829134
16.94,1.263267,6.833841
16.95,1.275899,6.838565
16.96,1.288282,6.843306
16.97,1.300406,6.848061
16.98,1.31226,6.852833
16.99,1.323833,6.857618
17.0,1.335115,6.862418
17.01,1.346094,6.867232
17.02,1.356763,6.872059
17.03,1.36711,6.876899
17.04,1.377127,6.881751
17.05,1.386805,6.886615
17.06,1.396134,6.891491
17.07,1.405107,6.896377
17.08,1.413716,6.901273
17.09,1.421952,6.90618
17.1,1.429808,6.911095
17.11,1.437278,6.91602
17.12,1.444354,6.920953
17.13,1.45103,6.925894
17.14,1.4573,6.930843
17.15,1.463159,6.935798
17.16,1.468601,6.94076
17.17,1.473621,6.945727
17.18,1.478215,6.9507
17.19,1.482378,6.955678
17.2,1.486108,6.960661
17.21,1.4894,6.965647
17.22,1.492252,6.970637
17.23,1.49466,6.97563
17.24,1.496624,6.980625
17.25,1.49814,6.985622
17.26,1.499208,6.990621
17.27,1.499827,6.99562
17.28,1.499997,7.00062
17.29,1.499716,7.00562
17.3,1.498985,7.010619
17.31,1.497806,7.015618
17.32,1.496178,7.020614
17.33,1.494104,7.025609
17.34,1.491585,7.030601
17.35,1.488624,7.03559
17.36,1.485223,7.040576
17.37,1.481386,7.045557
17.38,1.477115,7.050534
17.39,1.472415,7.055506
17.4,1.46729,7.060472
17.41,1.461744,7.065432
17.42,1.455783,7.070386
17.43,1.449411,7.075332
17.44,1.442635,7.080271
17.45,1.435461,7.085202
17.46,1.427895,7.090125
17.47,1.419944,7.095038
17.48,1.411614,7.099942
17.49,1.402915,7.104836
17.5,1.393853,7.10972
17.51,1.384436,7.114593
17.52,1.374673,7.119454
17.53,1.364574,7.124303
17.54,1.354146,7.12914
17.55,1.343399,7.133963
17.56,1.332344,7.138774
17.57,1.320989,7.14357
17.58,1.309345,7.148352
17.59,1.297423,7.15312
17.6,1.285234,7.157872
17.61,1.272788,7.162608
17.62,1.260096,7.167328
17.63,1.24717,7.172031
17.64,1.234022,7.176717
17.65,1.220663,7.181386
17.66,1.207105,7.186036
17.67,1.193361,7.190668
17.68,1.179443,7.19528
17.69,1.165364,7.199873
17.7,1.151136,7.204446
17.71,1.136772,7.208999
17.72,1.122284,7.213531
17.73,1.107687,7.218041
17.74,1.092993,7.22253
17.75,1.078215,7.226996
17.76,1.063367,7.23144
17.77,1.048461,7.23586
17.78,1.033512,7.240257
17.79,1.018533,7.24463
17.8,1.003538,7.248978
17.81,0.988539,7.253302
17.82,0.97355,7.2576
17.83,0.958585,7.261872
17.84,0.943657,7.266118
17.85,0.928781,7.270338
17.86,0.913968,7.274531
17.87,0.899232,7.278696
17.88,0.884588,7.282833
17.89,0.870047,7.286942
17.9,0.855623,7.291022
17.91,0.841329,7.295073
